NUM_CORR_ACI;COD_LOCAL_EVENTO_ACI;NUM_TRAT_ACO_PAN;MES;AL_CAS;GRAU;TRAT;S_MAX
596615;OB2;2;201406;130;AS;F1;4
596632;OB1;1;201406;445;AA;C1;10
596633;OB2;1;201406;734;AA;C1;10
596648;OB1;1;201406;604;AA;C1;8
596789;OB1;1;201407;583;AA;C1;8
596805;OB1;1;201407;674;AA;C1;8
596815;OB1;1;201407;176;AS;C8;4
596837;OB2;1;201407;284;AA;C1;8
596849;OB2;1;201407;707;AA;C1;10
596883;OB1;1;201407;206;AA;C1;10
596892;OB1;1;201407;433;AA;C1;8
596896;OB2;1;201407;182;AA;C1;8
596906;OB1;1;201407;286;AS;C1;9
596936;OB1;1;201407;216;AA;C1;15
596981;OB2;1;201407;109;AA;C1;8
596984;OB1;1;201407;167;AS;C1;10
596991;OB1;1;201407;237;AS;C1;8
597005;OB1;1;201407;599;AA;C1;10
597071;OB2;1;201407;115;AA;C1;8
597075;OB1;1;201407;407;AA;C1;8
597132;OB1;1;201407;445;AS;F1;9
597164;OB1;1;201407;467;AS;F1;9
597168;OB2;1;201407;118;AS;C1;9
597211;OB2;1;201407;417;AS;C1;9
597218;OB2;1;201407;140;AC;C1;15
597230;OB2;1;201407;114;AA;C1;10
597249;OB1;1;201407;205;AA;C1;10
597313;OB2;1;201407;379;AS;F1;8
597329;OB2;1;201407;254;AA;C1;10
597330;OB2;1;201407;650;AA;C1;8
597363;OB2;1;201407;380;AA;C1;8
597404;OB1;1;201407;1057;AA;F1;4
597455;OB2;1;201408;440;AS;F1;6
597457;OB1;1;201408;283;AS;C1;9
597475;OB1;1;201408;179;AS;C1;10
597477;OB1;1;201408;145;AS;C1;10
597524;OB2;1;201408;63;AC;C1;15
597529;OB1;1;201408;338;AA;C1;15
597535;OB2;1;201408;361;AA;C1;15
597575;OB2;1;201408;236;AS;F8;2
597581;OB2;1;201408;244;AS;C1;9
597590;OB1;1;201408;44;AA;C1;10
597606;OB2;1;201408;57;AC;C1;15
597612;OB1;1;201408;94;AC;C1;15
597629;OB2;1;201408;471;AA;C1;15
597632;OB1;1;201408;64;AC;A2;15
597663;OB1;1;201408;145;AC;C1;15
597689;OB2;1;201408;183;AS;F1;9
597718;OB2;1;201408;182;AS;C1;9
597728;OB1;1;201408;247;AS;C1;9
597765;OB2;1;201408;421;AA;C1;15
597814;OB1;1;201408;382;AA;C1;10
597858;OB1;1;201408;479;AA;C1;15
597863;OB2;1;201408;1012;AS;F1;9
597869;OB1;1;201408;75;AA;C1;10
597900;OB2;1;201408;291;AA;C1;15
597907;OB2;1;201408;581;AS;C1;9
597914;OB2;1;201408;530;AS;F1;6
597937;OB1;1;201408;417;AA;C1;20
597938;OB2;1;201408;317;AA;C1;20
597951;OB1;2;201408;274;AA;C1;9
597959;OB2;1;201408;757;AA;C1;20
597983;OB1;1;201408;164;AA;C1;10
597984;OB1;1;201408;0;AA;C1;10
597994;OB1;1;201408;279;AS;C1;9
486236;OB1;1;201309;83;AA;C1;9
486238;OB1;1;201309;468;AA;F8;4
486257;OB1;1;201309;202;AA;C1;20
486260;OB2;1;201309;257;AA;C1;20
486283;OB2;1;201309;124;AS;C1;9
486285;OB1;1;201309;189;AS;C1;9
486342;OB1;1;201309;626;AA;C1;8
486362;OB1;1;201309;296;AA;C1;10
486378;OB2;1;201309;473;AS;C1;6
486386;OB1;;201309;0;AA;C1;8
486402;OB1;1;201309;686;AS;C1;3
486418;OB2;1;201309;334;AS;C1;9
486492;OB1;1;201309;314;AA;C1;10
486514;OB1;1;201309;189;AA;C1;9
486523;OB1;1;201309;543;AA;C1;10
486524;OB2;1;201309;180;AA;C1;10
486532;OB2;1;201309;321;AA;C1;8
486546;OB2;1;201309;660;AA;F1;4
486559;OB1;1;201309;174;AS;C1;10
486604;OB2;1;201309;559;AA;C1;10
486611;OB2;1;201309;230;AA;C1;15
486613;OB2;1;201309;223;AA;C1;15
486615;OB1;1;201309;169;AA;C1;15
486627;OB1;1;201309;184;AS;C1;10
486704;OB1;1;201309;435;AA;C1;15
486718;OB2;1;201309;389;AA;C1;10
486722;OB2;1;201309;603;AS;F1;3
486723;OB1;1;201309;398;AS;F1;4
486742;OB1;1;201309;26;AC;C1;9
486750;OB2;1;201309;307;AS;C1;8
486765;OB1;1;201309;112;AA;C1;9
486767;OB2;1;201309;504;AA;C1;15
486768;OB1;1;201309;577;AA;C1;15
486777;OB2;1;201309;850;AA;C1;9
486778;OB1;1;201309;570;AA;C1;10
486780;OB1;1;201309;250;AA;C1;8
486853;OB1;1;201309;281;AS;F1;9
486910;OB2;1;201309;284;AS;C1;9
486922;OB2;1;201309;371;AA;C1;9
487105;OB2;1;201310;784;AS;F1;3
487134;OB1;1;201310;378;AS;F1;2
487177;OB1;1;201310;94;AS;C1;9
487227;OB1;1;201310;470;AS;F8;1
487242;OB1;2;201310;200;AS;F1;4
487256;OB1;1;201310;250;AS;F1;9
487265;OB2;1;201310;22;AS;C1;9
487272;OB1;1;201310;302;AS;C1;9
487279;OB2;1;201310;422;AA;C1;6
487312;OB1;1;201310;138;AS;F1;9
487331;OB1;1;201310;67;AA;C1;15
487333;OB2;1;201310;53;AA;C1;15
487395;OB2;1;201310;402;AS;C1;3
487398;OB1;1;201310;50;AS;C1;6
487430;OB1;1;201310;301;AA;C1;10
487464;OB2;1;201310;301;AS;F1;9
487471;OB2;1;201310;490;AS;F1;9
487560;OB2;1;201310;719;AS;F1;9
487597;OB2;1;201310;402;AA;C1;3
487632;OB2;1;201310;534;AA;C1;8
487643;OB2;1;201310;398;AS;C1;10
487677;OB1;1;201311;95;AS;C1;10
487750;OB2;1;201311;222;AA;C1;8
487805;OB1;2;201311;202;AS;C1;9
487849;OB1;1;201311;179;AS;C1;10
487854;OB1;1;201311;51;AS;C1;3
487862;OB2;1;201311;272;AA;C1;20
487956;OB2;;201311;0;AS;F1;4
487960;OB2;1;201311;194;AA;C1;9
488052;OB2;1;201311;323;AA;C1;9
488093;OB2;1;201311;443;AA;C1;8
488126;OB2;1;201311;330;AA;C1;10
488127;OB2;1;201311;209;AA;C1;8
488170;OB2;1;201311;260;AS;C1;10
488263;OB2;1;201311;510;AA;C1;20
488308;OB1;1;201311;578;AA;C1;8
488360;OB1;1;201311;408;AS;C1;6
488381;OB2;1;201312;801;AS;C1;6
488401;OB2;1;201312;711;AA;C1;6
488402;OB2;1;201312;851;AA;C1;6
488426;OB1;1;201312;714;AA;C1;4
488452;OB2;1;201312;171;AA;C1;8
488475;OB2;1;201312;176;AA;C1;10
488480;OB2;1;201312;225;AS;C1;9
488492;OB2;1;201312;166;AA;C1;10
488548;OB1;1;201312;371;AS;C1;9
488695;OB1;1;201312;539;AA;C1;10
488696;OB2;1;201312;180;AA;C1;10
488699;OB2;1;201312;207;AA;C1;10
488701;OB2;1;201312;555;AA;C1;10
488725;OB1;1;201312;241;AA;C1;10
488736;OB2;1;201312;327;AA;C1;10
488776;OB1;1;201312;249;AS;F1;6
488798;OB1;2;201312;336;AA;C1;10
488808;OB2;1;201312;1634;AA;C1;20
488816;OB2;1;201312;310;AA;C1;15
488828;OB2;1;201312;294;AA;C1;20
488860;OB2;1;201312;0;AA;C1;8
488868;OB1;1;201312;376;AA;C1;8
488901;OB1;1;201401;325;AA;A3;15
488912;OB2;1;201401;592;AS;F8;5
488916;OB1;;201401;0;AS;C1;10
488921;OB2;1;201401;426;AA;C8;3
488931;OB2;1;201401;448;AA;C1;10
488933;OB2;1;201401;404;AS;C1;4
488983;OB2;1;201401;232;AS;C8;6
489007;OB1;1;201401;539;AA;C1;10
489031;OB1;1;201401;742;AA;C1;10
489049;OB2;1;201401;491;AS;F8;1
489059;OB2;1;201401;856;AA;C8;6
489084;OB1;1;201401;311;AA;C1;8
489098;OB1;1;201401;302;AA;C1;10
489117;OB1;1;201401;423;AA;C1;20
489118;OB1;1;201401;413;AA;C1;20
489158;OB2;1;201401;69;AA;C1;10
489161;OB1;1;201401;274;AA;C1;10
489204;OB2;1;201401;118;AS;F1;9
489244;OB1;1;201401;362;AA;C1;15
489249;OB2;1;201401;289;AA;C1;8
489282;OB2;1;201401;206;AS;C1;9
489382;OB1;1;201401;554;AA;C1;10
489392;OB1;1;201401;566;AA;C1;8
489418;OB1;1;201401;555;AA;C1;20
489452;OB1;1;201401;405;AA;C1;9
489455;OB2;1;201401;614;AA;C1;9
489480;OB2;1;201401;158;AS;C1;8
489497;OB1;1;201401;565;AA;C1;15
489561;OB1;1;201401;210;AA;C1;10
489665;OB1;1;201401;276;AS;C1;10
489669;OB1;1;201401;240;AS;C1;10
489747;OB2;1;201402;403;AS;C1;9
489782;OB1;1;201402;311;AS;C1;8
489795;OB2;1;201402;212;AS;F1;9
489818;OB2;1;201402;493;AA;C1;10
489820;OB2;1;201402;536;AA;C1;10
489862;OB2;2;201402;458;AA;C1;10
489920;OB1;1;201402;271;AA;C1;8
489925;OB1;1;201402;376;AA;C1;8
489929;OB2;1;201402;664;AA;C1;10
489955;OB2;1;201402;532;AA;C1;15
489968;OB2;1;201402;299;AA;C1;8
489971;OB1;1;201402;319;AA;C1;8
489989;OB2;1;201402;433;AS;F1;9
490013;OB1;1;201402;632;AA;C1;8
490052;OB2;1;201402;24;AA;C1;10
490053;OB1;1;201402;100;AA;C1;10
490073;OB2;1;201402;78;AA;C1;3
490104;OB2;1;201402;576;AS;C1;9
490116;OB1;1;201402;254;AA;C1;15
490165;OB2;1;201402;308;AA;C1;8
490176;OB2;1;201402;133;AS;C1;10
490182;OB1;1;201402;88;AA;C1;10
490232;OB1;1;201402;418;AS;F1;4
490262;OB2;1;201402;495;AA;C1;8
490294;OB2;1;201402;366;AS;F1;9
490390;OB1;1;201402;136;AA;C1;8
490427;OB2;1;201403;527;AA;C1;9
490439;OB2;1;201403;684;AA;C1;8
490549;OB1;1;201403;398;AA;C1;8
490559;OB2;1;201403;216;AS;F1;9
490566;OB1;1;201403;530;AS;F1;6
490592;OB1;1;201403;234;AA;C1;3
490617;OB2;1;201403;142;AS;C1;9
490646;OB2;1;201403;112;AS;C1;10
490657;OB2;1;201403;513;AA;C1;15
490677;OB2;1;201403;594;AS;C1;6
490722;OB1;1;201403;178;AS;C1;10
490728;OB2;1;201403;178;AA;C1;10
490749;OB1;1;201403;363;AA;C1;20
490757;OB2;1;201403;497;AA;C1;15
490759;OB1;1;201403;282;AA;C1;15
490763;OB2;1;201403;105;AS;C1;10
490829;OB1;1;201403;179;AS;F1;9
490832;OB1;1;201403;160;AS;C1;9
490891;OB1;;201403;0;AA;C1;20
490895;OB2;1;201403;367;AS;C1;9
490910;OB1;1;201403;781;AA;F8;4
490911;OB2;1;201403;671;AA;F1;4
490930;OB2;;201403;0;AA;C8;4
490934;OB2;1;201403;1018;AA;C1;4
490983;OB1;1;201403;321;AA;C1;10
490989;OB2;1;201403;303;AA;C1;8
490996;OB1;1;201403;128;AA;C1;9
490997;OB1;1;201403;129;AA;C1;15
490998;OB1;1;201403;274;AA;C1;9
491023;OB2;1;201403;440;AA;C1;8
491038;OB1;1;201403;153;AA;C1;9
491041;OB2;1;201403;440;AA;C1;8
491052;OB2;1;201403;689;AA;C1;20
491109;OB1;1;201404;253;AA;C1;10
491117;OB2;1;201404;59;AS;C1;10
491124;OB1;1;201404;353;AS;F8;6
491146;OB2;1;201404;299;AA;C1;10
491148;OB1;1;201404;299;AA;C1;10
491174;OB2;1;201404;121;AA;C1;9
491201;OB2;;201404;0;AA;C8;4
491204;OB2;;201404;0;AS;C1;8
491231;OB1;1;201404;948;AA;C7;10
491261;OB1;1;201404;0;AC;C1;15
491288;OB1;1;201404;350;AS;C1;9
491381;OB1;1;201404;111;AA;C1;15
491385;OB1;1;201404;266;AA;C1;9
491388;OB1;;201404;0;AA;C1;9
491411;OB2;1;201404;609;AA;C1;15
491537;OB1;1;201404;254;AA;C1;9
491554;OB1;1;201404;388;AA;C1;10
491557;OB1;1;201404;263;AS;C1;9
491633;OB2;1;201404;207;AA;C1;9
491670;OB2;1;201404;793;AA;C1;10
491679;OB2;1;201404;154;AS;C1;9
491681;OB1;1;201404;752;AS;F1;2
491829;OB2;1;201405;646;AS;F1;6
491837;OB2;1;201405;143;AA;C1;15
491847;OB1;1;201405;142;AA;C1;10
491850;OB1;1;201405;419;AA;C1;10
491904;OB2;1;201405;339;AA;C1;20
491920;OB1;1;201405;451;AA;C1;10
491934;OB1;1;201405;232;AA;C1;8
492002;OB2;1;201405;365;AS;C1;9
492084;OB2;1;201405;228;AS;F1;9
492119;OB2;1;201405;177;AS;C1;9
492120;OB2;1;201405;645;AA;C1;6
492154;OB2;1;201405;312;AA;C1;20
492264;OB2;1;201405;111;AA;C1;20
492274;OB2;1;201405;384;AA;C1;20
492317;OB1;1;201405;442;AA;C1;10
492331;OB2;1;201405;682;AA;C1;15
492333;OB1;1;201405;468;AA;C1;30
492334;OB1;1;201405;521;AA;C1;15
492354;OB2;1;201405;600;AA;C1;9
492370;OB2;1;201405;827;AA;C1;20
492372;OB1;1;201405;80;AC;C1;15
492388;OB2;1;201406;196;AA;C1;9
492397;OB1;1;201406;1029;AA;F1;4
492437;OB2;1;201406;207;AS;C1;6
492439;OB2;1;201406;171;AS;C1;8
492446;OB1;1;201406;364;AS;C1;10
492474;OB2;1;201406;161;AA;C1;15
492498;OB1;1;201406;806;AA;C1;20
492504;OB2;1;201406;637;AA;C1;8
492515;OB1;1;201406;184;AA;C1;9
492520;OB2;1;201406;380;AA;C1;8
492559;OB2;1;201406;480;AA;C1;8
492604;OB1;1;201406;380;AA;C1;15
492630;OB1;1;201406;321;AS;F1;9
492640;OB2;1;201406;445;AS;C1;9
492640;OB2;;201406;0;AS;C1;9
492642;OB2;1;201406;186;AS;C1;10
492648;OB1;1;201406;63;AA;C1;15
492722;OB2;1;201406;346;AA;C1;8
492755;OB2;1;201406;798;AA;C1;10
492772;OB2;1;201406;612;AA;C1;10
492781;OB2;1;201406;560;AA;C1;20
492782;OB1;1;201406;351;AA;C1;20
492811;OB1;1;201406;193;AS;C1;9
492849;OB1;1;201406;635;AA;C1;20
492862;OB2;1;201406;922;AA;F1;4
492882;OB2;2;201407;522;AA;C1;10
492888;OB2;1;201407;429;AS;C1;3
492889;OB1;1;201407;149;AS;C1;10
492901;OB2;1;201407;45;AA;C1;8
492902;OB1;1;201407;299;AS;C1;3
492916;OB2;1;201407;477;AA;C1;8
492947;OB1;;201407;0;AS;F1;9
493021;OB1;1;201407;95;AA;C1;10
493026;OB1;1;201407;399;AA;C1;10
493038;OB2;1;201407;825;AA;C1;8
493066;OB1;1;201407;443;AS;F1;6
493104;OB2;1;201407;80;AC;C1;15
493107;OB1;1;201407;163;AC;C1;15
493108;OB1;1;201407;27;AC;C1;15
493138;OB1;1;201407;176;AA;C1;10
493142;OB2;1;201407;423;AA;C1;3
493145;OB2;1;201407;693;AA;C1;3
493152;OB2;1;201407;69;AA;C1;15
493172;OB2;1;201407;416;AA;C1;10
493173;OB2;1;201407;272;AA;C1;8
493197;OB1;1;201407;677;AA;C1;4
493201;OB2;1;201407;322;AS;C1;10
493209;OB1;1;201407;319;AS;C1;9
493210;OB1;1;201407;394;AS;F1;9
493237;OB2;1;201407;308;AS;C1;9
493264;OB2;1;201407;500;AA;C1;15
493267;OB1;1;201407;290;AA;C1;15
493340;OB1;1;201407;62;AA;C1;10
493356;OB1;1;201407;412;AA;C1;15
493445;OB2;1;201408;293;AS;F1;9
493462;OB2;1;201408;712;AA;C1;3
493470;OB1;1;201408;45;AS;F1;4
493515;OB1;1;201408;221;AA;C1;15
493525;OB1;1;201408;168;AA;C1;10
493528;OB1;1;201408;37;AC;C1;15
493538;OB1;;201408;0;AS;F8;1
493561;OB1;1;201408;200;AA;C1;8
493566;OB1;1;201408;681;AA;C8;8
493593;OB2;1;201408;682;AS;F8;2
493606;OB1;1;201408;55;AS;C1;9
493656;OB1;1;201408;652;AA;C1;10
493692;OB1;1;201408;550;AS;F1;2
493699;OB2;1;201408;340;AS;F8;1
493700;OB2;1;201408;602;AS;F8;1
493709;OB1;1;201408;285;AS;F1;9
493716;OB2;1;201408;251;AS;C1;9
493738;OB1;1;201408;174;AA;A1;10
493764;OB1;1;201408;230;AS;F8;2
493837;OB2;1;201408;250;AS;F8;2
493845;OB1;1;201408;648;AS;F8;1
493905;OB1;1;201408;293;AA;C1;10
493940;OB2;1;201408;189;AA;C1;15
493955;OB2;1;201408;117;AS;C1;10
493977;OB1;1;201408;90;AA;C1;15
493985;OB2;1;201408;490;AA;C1;20
494013;OB1;1;201408;567;AS;F1;4
494041;OB1;1;201408;164;AA;C1;10
494042;OB2;1;201408;251;AS;F1;9
494046;OB2;1;201408;32;AA;C1;9
494056;OB2;1;201408;231;AS;C1;8
590117;OB2;1;201309;341;AA;C1;20
590131;OB2;2;201309;243;AS;C1;9
590170;OB2;1;201309;62;AS;C1;3
590187;OB1;1;201309;399;AA;A1;10
590222;OB1;1;201309;293;AS;C1;9
590223;OB2;1;201309;424;AS;C1;3
590288;OB2;1;201309;156;AS;C1;6
590297;OB1;1;201309;100;AA;C1;10
590312;OB2;1;201309;645;AA;C1;6
590335;OB2;1;201309;232;AS;C1;9
590340;OB2;;201309;0;AA;C1;8
590379;OB1;1;201309;376;AA;C1;20
590384;OB2;1;201309;546;AA;C1;10
590390;OB2;1;201309;386;AA;C1;10
590419;OB1;1;201309;277;AS;F8;4
590468;OB1;1;201309;254;AS;C1;10
590491;OB1;1;201309;218;AS;C1;5
590562;OB2;1;201309;49;AC;C1;15
590613;OB1;1;201309;306;AA;C1;10
590661;OB2;1;201309;454;AA;C1;20
590720;OB1;1;201309;257;AS;F1;1
590738;OB1;1;201309;46;AS;C1;9
590754;OB1;1;201310;596;AA;C1;10
590761;OB2;1;201310;643;AA;C1;10
590763;OB1;1;201310;325;AS;F1;9
590771;OB2;1;201310;436;AA;C1;20
590826;OB2;1;201310;325;AA;C1;15
590837;OB1;2;201310;463;AA;C1;10
590885;OB2;1;201310;746;AS;F1;3
590907;OB2;1;201310;245;AS;C1;3
590921;OB1;1;201310;631;AS;C1;3
590937;OB2;1;201310;25;AS;C1;10
590938;OB2;1;201310;136;AS;C1;10
591063;OB2;1;201310;268;AS;F8;2
591065;OB2;1;201310;164;AA;C1;10
591096;OB2;1;201310;750;AA;C1;4
591123;OB2;1;201310;125;AA;C1;10
591134;OB1;1;201310;102;AS;C1;6
591230;OB1;1;201310;95;AA;C1;10
591237;OB2;1;201310;424;AA;C1;4
591248;OB1;1;201310;335;AS;C7;9
591256;OB2;1;201310;187;AS;C1;10
591280;OB1;1;201310;214;AS;F1;4
591285;OB2;1;201310;237;AA;C1;9
591294;OB2;1;201310;290;AS;F1;9
591344;OB2;1;201310;304;AS;C1;9
591352;OB2;;201310;0;AA;C1;20
591371;OB2;1;201310;452;AA;C1;10
591423;OB1;1;201310;502;AA;C1;4
591446;OB1;1;201310;347;AS;C1;10
591509;OB1;1;201311;665;AS;F1;2
591543;OB2;;201311;0;AA;C1;6
591597;OB2;1;201311;300;AS;C1;10
591629;OB2;1;201311;55;AS;C1;10
591641;OB2;2;201311;97;AA;C1;20
591643;OB1;1;201311;656;AA;C1;20
591682;OB1;1;201311;302;AA;C1;6
591707;OB2;1;201311;511;AS;C1;9
591728;OB1;1;201311;184;AA;C1;10
591890;OB1;1;201311;303;AA;C1;9
591894;OB1;;201311;0;AA;C1;8
591912;OB2;1;201311;177;AA;C1;9
591919;OB2;1;201311;224;AA;C1;10
591977;OB1;1;201311;179;AA;C1;10
591987;OB1;1;201311;486;AA;C1;8
592023;OB2;1;201311;306;AA;C1;10
592024;OB1;1;201311;565;AA;C1;10
592042;OB1;1;201311;218;AA;C1;4
592084;OB2;1;201311;252;AA;C1;10
592094;OB2;1;201311;541;AA;C1;15
592108;OB2;1;201311;181;AA;C1;10
592119;OB2;1;201311;151;AS;C1;10
592124;OB2;1;201311;314;AS;F1;4
592127;OB2;1;201311;266;AS;C1;6
592142;OB2;1;201311;317;AS;F1;7
592152;OB1;1;201312;127;AS;C1;6
592174;OB1;1;201312;269;AA;C1;10
592187;OB1;1;201312;568;AS;F1;4
592207;OB1;1;201312;505;AA;C1;10
592228;OB2;1;201312;325;AA;C1;8
592239;OB1;1;201312;281;AS;C1;9
592258;OB2;1;201312;302;AA;C1;10
592267;OB2;1;201312;293;AA;C1;10
592338;OB2;1;201312;126;AA;C1;10
592432;OB2;1;201312;579;AA;C1;10
592433;OB1;1;201312;453;AA;C1;10
592449;OB1;1;201312;906;AA;C1;9
592453;OB2;1;201312;949;AA;C1;8
592461;OB1;1;201312;362;AS;F1;6
592466;OB2;1;201312;106;AS;F1;4
592520;OB1;1;201312;444;AA;C1;8
592592;OB1;1;201312;684;AA;C1;10
592702;OB2;1;201312;261;AS;C1;3
592748;OB1;1;201312;161;AA;C1;10
592760;OB1;1;201312;278;AS;F1;4
592887;OB1;1;201312;275;AA;C1;8
592893;OB1;1;201312;126;AA;C1;15
592924;OB2;1;201401;697;AA;C1;6
592941;OB1;1;201401;579;AA;C1;3
592961;OB2;1;201401;52;AS;C1;9
592963;OB1;1;201401;837;AA;C1;6
592976;OB2;1;201401;425;AS;F1;4
593001;OB2;1;201401;453;AA;C1;10
593002;OB1;;201401;0;AA;C1;10
593009;OB2;1;201401;59;AC;C1;15
593043;OB1;1;201401;539;AA;F8;4
593067;OB1;1;201401;151;AA;C1;10
593105;OB2;1;201401;0;AA;C1;10
593116;OB1;1;201401;305;AA;C1;8
593120;OB2;1;201401;304;AA;C1;8
593139;OB2;1;201401;623;AA;C1;8
593145;OB2;1;201401;211;AA;C7;8
593200;OB2;1;201401;69;AS;C1;9
593260;OB2;1;201401;100;AS;C1;9
593304;OB2;1;201401;238;AS;C8;6
593309;OB2;1;201401;417;AA;C1;10
593369;OB2;1;201401;321;AA;F1;4
593391;OB1;2;201401;317;AA;C1;10
593391;OB1;;201401;0;AA;C1;10
593392;OB2;1;201401;386;AA;C1;10
593429;OB2;1;201401;470;AA;C1;10
593436;OB2;1;201401;409;AA;C1;9
593440;OB2;1;201401;159;AA;C1;15
593445;OB2;1;201401;121;AA;C1;10
593452;OB1;1;201401;205;AA;C1;10
593458;OB1;1;201401;76;AC;C1;15
593483;OB2;1;201401;456;AA;C1;9
593522;OB2;1;201402;0;AA;C1;4
593524;OB1;1;201402;291;AA;C1;4
593535;OB2;1;201402;124;AS;C1;10
593544;OB1;1;201402;844;AA;F1;4
593594;OB2;1;201402;161;AA;C1;9
593639;OB2;1;201402;380;AS;C1;4
593648;OB2;1;201402;149;AS;C1;8
593657;OB2;1;201402;641;AA;C1;10
593688;OB1;1;201402;436;AA;C1;10
593696;OB2;1;201402;319;AS;C1;4
593717;OB2;1;201402;470;AA;C1;9
593740;OB2;2;201402;302;AA;C1;3
593760;OB2;1;201402;581;AS;F1;3
593761;OB2;1;201402;215;AS;F1;3
593800;OB2;1;201402;237;AA;C1;8
593811;OB2;1;201402;232;AA;C1;8
593816;OB1;1;201402;130;AS;C1;10
593832;OB1;1;201402;429;AS;F1;3
593841;OB2;1;201402;313;AA;C1;9
593849;OB2;1;201402;558;AS;F1;4
593863;OB2;1;201402;582;AA;C1;8
593897;OB2;1;201402;346;AA;C1;8
593917;OB1;1;201402;51;AA;C1;20
593920;OB2;1;201402;190;AA;C1;15
593936;OB2;1;201402;816;AA;C1;10
593958;OB2;1;201402;332;AS;C1;9
593968;OB1;1;201402;339;AS;C1;10
593976;OB1;1;201402;374;AS;C1;8
593994;OB1;1;201402;560;AA;C1;10
594012;OB2;1;201402;894;AA;C1;10
594026;OB1;1;201402;556;AS;F1;6
594079;OB1;1;201403;415;AA;C1;8
594154;OB2;1;201403;525;AA;C1;10
594245;OB2;1;201403;397;AA;C1;8
594250;OB2;1;201403;164;AA;C1;9
594257;OB2;1;201403;183;AS;C1;9
594281;OB2;1;201403;424;AA;C1;10
594301;OB2;1;201403;382;AA;C1;20
594335;OB2;1;201403;559;AS;C1;9
594340;OB1;1;201403;343;AS;C1;9
594345;OB2;1;201403;325;AS;C1;4
594388;OB2;1;201403;174;AS;C1;10
594409;OB1;1;201403;406;AA;C1;20
594422;OB2;1;201403;576;AA;C1;15
594443;OB1;1;201403;607;AA;C1;15
594450;OB1;1;201403;120;AC;C1;15
594451;OB2;1;201403;54;AC;C1;15
594472;OB1;1;201403;614;AA;C1;8
594537;OB1;1;201403;335;AS;F1;2
594575;OB1;1;201403;341;AS;F1;4
594578;OB1;1;201403;735;AA;C1;20
594583;OB2;1;201403;577;AA;C1;20
594606;OB2;1;201403;199;AA;C1;15
594609;OB1;1;201403;240;AA;C1;9
594619;OB2;1;201403;186;AS;C1;6
594675;OB2;1;201403;275;AS;C1;9
594677;OB2;1;201403;520;AA;C1;10
594680;OB2;1;201403;206;AA;C1;10
594702;OB1;1;201403;204;AA;C1;9
594730;OB1;1;201404;160;AA;C1;9
594795;OB2;1;201404;311;AS;F1;2
594797;OB2;1;201404;279;AS;C1;10
594819;OB2;1;201404;455;AA;C1;6
594825;OB2;1;201404;280;AS;F1;4
594840;OB2;1;201404;247;AA;C1;15
594847;OB2;1;201404;572;AA;C1;15
594866;OB1;1;201404;903;AA;C1;8
594889;OB1;1;201404;190;AS;F1;4
594893;OB2;1;201404;501;AA;C1;8
594894;OB2;1;201404;740;AA;C1;8
594901;OB2;1;201404;240;AA;C1;6
594926;OB2;1;201404;261;AA;C1;10
594928;OB2;1;201404;511;AA;C1;20
594930;OB2;1;201404;570;AA;C1;20
594931;OB2;1;201404;426;AA;C1;20
594937;OB1;1;201404;815;AA;C7;20
594964;OB1;1;201404;913;AA;F1;6
594981;OB2;1;201404;98;AS;C1;9
594990;OB2;1;201404;523;AA;C1;8
595019;OB1;1;201404;310;AS;C1;10
595084;OB1;1;201404;279;AS;C1;10
595088;OB1;1;201404;83;AS;C1;10
595103;OB2;1;201404;360;AA;C1;9
595108;OB2;1;201404;658;AA;C1;15
595162;OB1;1;201404;732;AA;C1;4
595211;OB1;1;201404;102;AS;C1;3
595215;OB2;1;201404;0;AS;C1;4
595229;OB2;1;201404;391;AS;C1;10
595238;OB1;1;201404;25;AA;C1;8
595295;OB1;1;201404;322;AS;C1;3
595330;OB2;1;201404;415;AS;F1;4
595358;OB1;1;201404;121;AA;C1;9
595370;OB2;1;201404;951;AA;C1;20
595401;OB2;1;201404;209;AS;C1;9
595405;OB2;1;201404;288;AA;C1;15
595482;OB2;1;201405;247;AA;C1;15
595484;OB1;1;201405;154;AA;C1;10
595572;OB1;1;201405;168;AS;C1;9
595606;OB2;1;201405;192;AA;C1;10
595619;OB1;1;201405;448;AA;C1;8
595620;OB1;1;201405;420;AA;C1;8
595624;OB2;1;201405;198;AA;C1;15
595626;OB2;1;201405;30;AA;C1;15
595634;OB1;1;201405;888;AA;F1;6
595640;OB1;1;201405;732;AA;C1;10
595668;OB1;1;201405;283;AA;C1;10
595674;OB1;1;201405;106;AA;C1;10
595836;OB2;1;201405;273;AS;C1;8
595850;OB1;1;201405;243;AS;F1;9
595920;OB2;1;201405;202;AA;C1;9
595946;OB1;1;201405;588;AA;C1;10
595969;OB2;1;201405;528;AA;C1;20
595988;OB2;1;201405;522;AA;C1;20
596027;OB2;1;201405;208;AA;C1;10
596037;OB1;1;201405;280;AA;C1;15
596043;OB2;1;201405;430;AA;C1;15
596046;OB2;1;201405;664;AS;F1;4
596058;OB1;1;201405;336;AA;C1;4
596116;OB1;1;201406;109;AA;C1;10
596148;OB1;1;201406;584;AA;C1;8
596185;OB1;1;201406;548;AA;C1;10
596191;OB1;1;201406;330;AA;C1;20
596198;OB1;1;201406;487;AA;C1;20
596225;OB2;1;201406;363;AA;C1;20
596232;OB2;1;201406;322;AA;C1;20
