"PANELA","CAMP","VIDA_PAN_ACO","DR"
"7.153","201407","43",0.00
"7.153","201407","44",0.00
"8.131","201407","1",1.00
"8.131","201407","2",0.00
"8.131","201407","3",0.00
"8.131","201407","4",0.00
"8.131","201407","5",1.00
"8.131","201407","6",1.00
"8.131","201407","7",0.00
"8.131","201407","8",1.00
"8.131","201407","9",1.00
"8.131","201407","10",0.00
"8.131","201407","11",0.00
"8.131","201407","12",0.00
"8.131","201407","13",0.00
"8.131","201407","14",0.00
"8.131","201407","15",0.00
"8.131","201407","16",0.00
"8.131","201407","17",0.00
"8.131","201407","18",0.00
"8.131","201407","19",0.00
"8.131","201407","20",0.00
"8.131","201407","21",0.00
"8.131","201407","22",0.00
"8.131","201407","23",0.00
"8.131","201407","24",1.00
"8.131","201407","25",1.00
"8.131","201407","26",0.00
"8.131","201407","27",0.00
"8.131","201407","28",0.00
"8.131","201407","29",0.00
"8.131","201407","30",1.00
"8.131","201407","31",0.00
"8.131","201407","32",0.00
"8.131","201407","33",1.00
"8.131","201407","34",0.00
"8.131","201407","35",0.00
"8.131","201407","36",0.00
"8.131","201407","37",0.00
"8.131","201407","38",0.00
"8.131","201407","39",0.00
"8.131","201407","40",0.00
"8.131","201407","41",0.00
"8.131","201407","42",0.00
"8.131","201407","43",0.00
"8.131","201407","44",0.00
"8.131","201407","45",1.00
"8.131","201407","46",1.00
"8.131","201407","47",1.00
"8.131","201407","48",0.00
"8.131","201407","49",0.00
"8.131","201407","50",1.00
"8.131","201407","51",1.00
"8.131","201407","52",1.00
"8.131","201407","53",0.00
"8.131","201407","54",1.00
"8.131","201407","55",0.00
"8.131","201407","56",0.00
"8.131","201407","57",0.00
"8.131","201407","58",0.00
"3.145","201408","1",0.00
"3.145","201408","2",0.00
"3.145","201408","3",0.00
"3.145","201408","4",1.00
"3.145","201408","5",0.00
"3.145","201408","6",1.00
"3.145","201408","7",1.00
"1.146","201401","1",1.00
"1.146","201401","2",0.00
"1.146","201401","3",0.00
"1.146","201401","4",0.00
"1.146","201401","5",0.00
"1.146","201401","6",0.00
"1.146","201401","7",0.00
"1.146","201401","8",0.00
"1.146","201401","9",0.00
"1.146","201401","10",0.00
"1.146","201401","11",1.00
"1.146","201401","12",0.00
"1.146","201401","13",0.00
"1.146","201401","14",0.00
"1.146","201401","15",1.00
"1.146","201401","16",0.00
"1.146","201401","17",0.00
"1.146","201401","18",0.00
"1.146","201401","19",0.00
"1.146","201401","20",0.00
"1.146","201401","21",0.00
"1.146","201401","22",0.00
"1.146","201401","23",1.00
"1.146","201401","24",0.00
"1.146","201401","25",1.00
"1.146","201401","26",0.00
"1.146","201401","27",0.00
"1.146","201401","28",0.00
"1.146","201401","29",0.00
"1.146","201401","30",1.00
"1.146","201401","31",1.00
"1.146","201401","32",0.00
"1.146","201401","33",0.00
"1.146","201401","34",0.00
"1.146","201401","35",0.00
"1.146","201401","36",1.00
"1.146","201401","37",0.00
"1.146","201401","38",0.00
"1.146","201401","39",0.00
"1.146","201401","40",0.00
"1.146","201401","41",1.00
"1.146","201401","42",1.00
"1.146","201401","43",0.00
"1.146","201401","44",0.00
"1.146","201401","45",0.00
"1.146","201401","46",0.00
"1.146","201401","47",0.00
"1.146","201401","48",0.00
"1.146","201401","49",0.00
"1.146","201401","50",0.00
"1.146","201401","51",0.00
"1.146","201401","52",0.00
"1.146","201401","53",1.00
"1.146","201401","54",0.00
"1.146","201401","55",1.00
"1.146","201401","56",0.00
"1.146","201401","57",0.00
"1.146","201401","58",0.00
"1.146","201401","59",0.00
"1.146","201401","60",0.00
"1.146","201401","61",0.00
"1.146","201401","62",1.00
"1.146","201401","63",1.00
"1.146","201401","64",0.00
"1.146","201401","65",0.00
"1.146","201401","66",0.00
"1.146","201401","67",0.00
"1.146","201401","68",0.00
"1.146","201401","69",0.00
"1.146","201401","70",0.00
"1.146","201401","71",0.00
"1.146","201401","72",1.00
"1.146","201401","73",0.00
"1.146","201401","74",0.00
"1.146","201401","75",1.00
"1.146","201401","76",0.00
"1.146","201401","77",0.00
"1.146","201401","78",0.00
"1.146","201401","79",0.00
"1.146","201401","80",0.00
"1.146","201401","81",0.00
"1.146","201401","82",0.00
"1.146","201401","83",0.00
"1.146","201401","84",0.00
"1.146","201401","85",0.00
"1.146","201401","86",0.00
"1.146","201401","87",0.00
"1.146","201401","88",0.00
"1.146","201401","89",0.00
"1.146","201401","90",1.00
"1.146","201401","91",1.00
"10.141","201401","1",0.00
"10.141","201401","2",0.00
"10.141","201401","3",0.00
"10.141","201401","4",0.00
"10.141","201401","5",1.00
"10.141","201401","6",1.00
"10.141","201401","7",1.00
"10.141","201401","8",0.00
"10.141","201401","9",0.00
"10.141","201401","10",0.00
"10.141","201401","11",1.00
"10.141","201401","12",0.00
"10.141","201401","13",0.00
"10.141","201401","14",0.00
"10.141","201401","15",1.00
"10.141","201401","16",0.00
"10.141","201401","17",0.00
"10.141","201401","18",0.00
"10.141","201401","19",0.00
"10.141","201401","20",1.00
"10.141","201401","21",1.00
"10.141","201401","22",1.00
"10.141","201401","23",0.00
"10.141","201401","24",0.00
"10.141","201401","25",0.00
"10.141","201401","26",1.00
"10.141","201401","27",1.00
"10.141","201401","28",0.00
"10.141","201401","29",0.00
"10.141","201401","30",0.00
"10.141","201401","31",0.00
"10.141","201401","32",1.00
"10.141","201401","33",0.00
"10.141","201401","34",0.00
"10.141","201401","35",0.00
"10.141","201401","36",1.00
"10.141","201401","37",0.00
"10.141","201401","38",1.00
"10.141","201401","39",0.00
"10.141","201401","40",0.00
"10.141","201401","41",0.00
"10.141","201401","42",0.00
"10.141","201401","43",0.00
"10.141","201401","44",0.00
"10.141","201401","45",0.00
"10.141","201401","46",0.00
"10.141","201401","47",0.00
"10.141","201401","48",0.00
"10.141","201401","49",0.00
"10.141","201401","50",0.00
"10.141","201401","51",1.00
"10.141","201401","52",0.00
"10.141","201401","53",0.00
"10.141","201401","54",0.00
"10.141","201401","55",1.00
"10.141","201401","56",0.00
"10.141","201401","57",0.00
"10.141","201401","58",0.00
"10.141","201401","59",0.00
"10.141","201401","60",0.00
"12.140","201401","1",0.00
"12.140","201401","2",0.00
"12.140","201401","3",1.00
"12.140","201401","4",1.00
"12.140","201401","5",0.00
"12.140","201401","6",0.00
"12.140","201401","7",1.00
"12.140","201401","8",0.00
"12.140","201401","9",1.00
"12.140","201401","10",0.00
"12.140","201401","11",0.00
"12.140","201401","12",0.00
"12.140","201401","13",0.00
"12.140","201401","14",1.00
"12.140","201401","15",0.00
"12.140","201401","16",1.00
"12.140","201401","17",1.00
"12.140","201401","18",0.00
"12.140","201401","19",0.00
"12.140","201401","20",0.00
"12.140","201401","21",1.00
"12.140","201401","22",0.00
"12.140","201401","23",0.00
"12.140","201401","24",1.00
"12.140","201401","25",1.00
"12.140","201401","26",1.00
"12.140","201401","27",0.00
"12.140","201401","28",0.00
"12.140","201401","29",0.00
"12.140","201401","30",0.00
"12.140","201401","31",0.00
"12.140","201401","32",0.00
"12.140","201401","33",0.00
"12.140","201401","34",0.00
"12.140","201401","35",0.00
"12.140","201401","36",0.00
"12.140","201401","37",0.00
"12.140","201401","38",1.00
"12.140","201401","39",0.00
"12.140","201401","40",0.00
"12.140","201401","41",0.00
"12.140","201401","42",0.00
"12.140","201401","43",0.00
"12.140","201401","44",0.00
"12.140","201401","45",0.00
"12.140","201401","46",0.00
"12.140","201401","47",1.00
"12.140","201401","48",1.00
"12.140","201401","49",1.00
"12.140","201401","50",0.00
"12.140","201401","51",0.00
"12.140","201401","52",0.00
"12.140","201401","53",0.00
"12.140","201401","54",0.00
"12.140","201401","55",1.00
"12.140","201401","56",0.00
"12.140","201401","57",0.00
"12.140","201401","58",0.00
"12.140","201401","59",0.00
"12.140","201401","60",0.00
"12.140","201401","61",1.00
"12.140","201401","62",0.00
"12.140","201401","63",0.00
"12.140","201401","64",0.00
"12.140","201401","65",0.00
"12.140","201401","66",0.00
"12.140","201401","67",1.00
"12.140","201401","68",0.00
"12.140","201401","69",1.00
"12.140","201401","70",1.00
"12.140","201401","71",0.00
"12.140","201401","72",0.00
"12.140","201401","73",0.00
"12.140","201401","74",0.00
"12.140","201401","75",0.00
"12.140","201401","76",0.00
"12.140","201401","77",1.00
"12.140","201401","78",1.00
"12.140","201401","79",0.00
"12.140","201401","80",0.00
"12.140","201401","81",0.00
"12.140","201401","82",0.00
"12.140","201401","83",0.00
"12.140","201401","84",0.00
"12.140","201401","85",0.00
"12.140","201401","86",0.00
"12.140","201401","87",0.00
"12.140","201401","88",0.00
"12.140","201401","89",1.00
"12.140","201401","90",0.00
"12.140","201401","91",0.00
"12.140","201401","92",1.00
"12.140","201401","93",0.00
"12.140","201401","94",1.00
"12.140","201401","95",0.00
"12.140","201401","96",0.00
"12.140","201401","97",1.00
"12.140","201401","98",0.00
"12.140","201401","99",1.00
"13.139","201401","1",0.00
"13.139","201401","2",1.00
"13.139","201401","3",1.00
"13.139","201401","4",1.00
"13.139","201401","5",0.00
"13.139","201401","6",0.00
"13.139","201401","7",0.00
"13.139","201401","8",1.00
"13.139","201401","9",0.00
"13.139","201401","10",1.00
"13.139","201401","11",0.00
"13.139","201401","12",0.00
"13.139","201401","13",0.00
"13.139","201401","14",0.00
"13.139","201401","15",0.00
"13.139","201401","16",0.00
"13.139","201401","17",0.00
"13.139","201401","18",1.00
"13.139","201401","19",0.00
"13.139","201401","20",0.00
"13.139","201401","21",0.00
"13.139","201401","22",0.00
"13.139","201401","23",1.00
"13.139","201401","24",0.00
"13.139","201401","25",0.00
"13.139","201401","26",0.00
"13.139","201401","27",0.00
"13.139","201401","28",1.00
"13.139","201401","29",0.00
"13.139","201401","30",0.00
"13.139","201401","31",1.00
"13.139","201401","32",0.00
"13.139","201401","33",0.00
"13.139","201401","34",0.00
"13.139","201401","35",0.00
"13.139","201401","36",0.00
"13.139","201401","37",1.00
"13.139","201401","38",0.00
"13.139","201401","39",0.00
"13.139","201401","40",1.00
"13.139","201401","41",1.00
"13.139","201401","42",0.00
"13.139","201401","43",0.00
"13.139","201401","44",0.00
"13.139","201401","45",0.00
"13.139","201401","46",0.00
"13.139","201401","47",0.00
"13.139","201401","48",0.00
"13.139","201401","49",0.00
"13.139","201401","50",0.00
"13.139","201401","51",0.00
"13.139","201401","52",1.00
"13.139","201401","53",0.00
"13.139","201401","54",0.00
"13.139","201401","55",0.00
"13.139","201401","56",0.00
"13.139","201401","57",0.00
"13.139","201401","58",0.00
"13.139","201401","59",1.00
"13.139","201401","60",1.00
"13.139","201401","61",0.00
"13.139","201401","62",0.00
"13.139","201401","63",0.00
"13.139","201401","64",0.00
"13.139","201401","65",1.00
"13.139","201401","66",1.00
"13.139","201401","67",0.00
"13.139","201401","68",1.00
"13.139","201401","69",0.00
"13.139","201401","70",0.00
"13.139","201401","71",0.00
"13.139","201401","72",0.00
"13.139","201401","73",0.00
"13.139","201401","74",0.00
"13.139","201401","75",1.00
"13.139","201401","76",1.00
"13.139","201401","77",0.00
"13.139","201401","78",1.00
"13.139","201401","79",0.00
"13.139","201401","80",0.00
"13.139","201401","81",0.00
"13.139","201401","82",0.00
"13.139","201401","83",0.00
"13.139","201401","84",1.00
"13.139","201401","85",0.00
"13.139","201401","86",1.00
"13.139","201401","87",0.00
"13.139","201401","88",0.00
"13.139","201401","89",0.00
"13.139","201401","90",0.00
"13.139","201401","91",0.00
"13.139","201401","92",0.00
"13.139","201401","93",0.00
"13.139","201401","94",1.00
"13.139","201401","95",0.00
"13.139","201401","96",0.00
"13.139","201401","97",1.00
"13.139","201401","98",0.00
"13.139","201401","99",0.00
"13.139","201401","100",1.00
"13.139","201401","101",0.00
"13.139","201401","102",0.00
"13.139","201401","103",0.00
"13.139","201401","104",0.00
"13.139","201401","105",0.00
"13.139","201401","106",1.00
"13.139","201401","107",0.00
"13.139","201401","108",0.00
"13.139","201401","109",0.00
"13.139","201401","110",1.00
"14.139","201401","1",0.00
"14.139","201401","2",0.00
"14.139","201401","3",0.00
"14.139","201401","4",1.00
"14.139","201401","5",0.00
"14.139","201401","6",0.00
"14.139","201401","7",0.00
"14.139","201401","8",0.00
"14.139","201401","9",0.00
"14.139","201401","10",0.00
"14.139","201401","11",1.00
"14.139","201401","12",0.00
"14.139","201401","13",0.00
"14.139","201401","14",0.00
"14.139","201401","15",0.00
"14.139","201401","16",0.00
"14.139","201401","17",1.00
"14.139","201401","18",1.00
"14.139","201401","19",0.00
"14.139","201401","20",1.00
"14.139","201401","21",0.00
"14.139","201401","22",0.00
"14.139","201401","23",0.00
"14.139","201401","24",0.00
"14.139","201401","25",0.00
"14.139","201401","26",0.00
"14.139","201401","27",0.00
"14.139","201401","28",0.00
"14.139","201401","29",0.00
"14.139","201401","30",0.00
"14.139","201401","31",0.00
"14.139","201401","32",0.00
"14.139","201401","33",1.00
"14.139","201401","34",0.00
"14.139","201401","35",0.00
"14.139","201401","36",0.00
"14.139","201401","37",1.00
"14.139","201401","38",0.00
"14.139","201401","39",1.00
"14.139","201401","40",0.00
"14.139","201401","41",0.00
"14.139","201401","42",0.00
"14.139","201401","43",0.00
"14.139","201401","44",0.00
"14.139","201401","45",0.00
"14.139","201401","46",0.00
"14.139","201401","47",1.00
"14.139","201401","48",0.00
"14.139","201401","49",0.00
"14.139","201401","50",1.00
"14.139","201401","51",0.00
"14.139","201401","52",0.00
"14.139","201401","53",0.00
"14.139","201401","54",0.00
"14.139","201401","55",1.00
"14.139","201401","56",0.00
"14.139","201401","57",0.00
"14.139","201401","58",0.00
"14.139","201401","59",0.00
"14.139","201401","60",0.00
"14.139","201401","61",0.00
"14.139","201401","62",0.00
"14.139","201401","63",0.00
"14.139","201401","64",0.00
"14.139","201401","65",0.00
"14.139","201401","66",1.00
"14.139","201401","67",0.00
"14.139","201401","68",0.00
"14.139","201401","69",0.00
"14.139","201401","70",0.00
"14.139","201401","71",0.00
"14.139","201401","72",0.00
"14.139","201401","73",0.00
"14.139","201401","74",1.00
"14.139","201401","75",1.00
"14.139","201401","76",1.00
"14.139","201401","77",0.00
"14.139","201401","78",1.00
"14.139","201401","79",0.00
"14.139","201401","80",0.00
"14.139","201401","81",1.00
"14.139","201401","82",0.00
"14.139","201401","83",0.00
"14.139","201401","84",1.00
"14.139","201401","85",0.00
"14.139","201401","86",0.00
"14.139","201401","87",0.00
"14.139","201401","88",0.00
"14.139","201401","89",0.00
"14.139","201401","90",1.00
"14.139","201401","91",0.00
"14.139","201401","92",1.00
"14.139","201401","93",0.00
"14.139","201401","94",0.00
"14.139","201401","95",0.00
"14.139","201401","96",0.00
"14.139","201401","97",0.00
"14.139","201401","98",0.00
"14.139","201401","99",1.00
"14.139","201401","100",0.00
"14.139","201401","101",0.00
"14.139","201401","102",0.00
"14.139","201401","103",0.00
"14.139","201401","104",0.00
"14.139","201401","105",0.00
"14.139","201401","106",1.00
"14.139","201401","107",1.00
"14.139","201401","108",0.00
"14.139","201401","109",0.00
"15.147","201401","1",0.00
"15.147","201401","2",0.00
"15.147","201401","3",0.00
"15.147","201401","4",0.00
"15.147","201401","5",0.00
"15.147","201401","6",0.00
"15.147","201401","7",0.00
"15.147","201401","8",0.00
"15.147","201401","9",0.00
"15.147","201401","10",0.00
"15.147","201401","11",0.00
"15.147","201401","12",0.00
"15.147","201401","13",0.00
"15.147","201401","14",0.00
"15.147","201401","15",0.00
"15.147","201401","16",0.00
"15.147","201401","17",0.00
"15.147","201401","18",0.00
"15.147","201401","19",0.00
"15.147","201401","20",0.00
"15.147","201401","21",0.00
"15.147","201401","22",0.00
"15.147","201401","23",0.00
"15.147","201401","24",0.00
"15.147","201401","25",0.00
"15.147","201401","26",0.00
"15.147","201401","27",0.00
"15.147","201401","28",1.00
"15.147","201401","29",0.00
"15.147","201401","30",0.00
"15.147","201401","31",0.00
"15.147","201401","32",0.00
"15.147","201401","33",0.00
"15.147","201401","34",0.00
"15.147","201401","35",0.00
"15.147","201401","36",0.00
"15.147","201401","37",0.00
"15.147","201401","38",0.00
"15.147","201401","39",0.00
"15.147","201401","40",0.00
"15.147","201401","41",0.00
"15.147","201401","42",0.00
"15.147","201401","43",0.00
"15.147","201401","44",0.00
"15.147","201401","45",0.00
"15.147","201401","46",0.00
"15.147","201401","47",0.00
"15.147","201401","48",0.00
"15.147","201401","49",0.00
"15.147","201401","50",0.00
"15.147","201401","51",0.00
"15.147","201401","52",1.00
"15.147","201401","53",0.00
"15.147","201401","54",0.00
"15.147","201401","55",0.00
"15.147","201401","56",0.00
"15.147","201401","57",0.00
"15.147","201401","58",0.00
"15.147","201401","59",0.00
"15.147","201401","60",0.00
"15.147","201401","61",0.00
"15.147","201401","62",0.00
"15.147","201401","63",0.00
"15.147","201401","64",0.00
"15.147","201401","65",0.00
"15.147","201401","66",0.00
"15.147","201401","67",0.00
"15.147","201401","68",0.00
"15.147","201401","69",0.00
"15.147","201401","70",0.00
"15.147","201401","71",0.00
"15.147","201401","72",0.00
"15.147","201401","73",0.00
"15.147","201401","74",0.00
"15.147","201401","75",0.00
"15.147","201401","76",0.00
"15.147","201401","77",0.00
"15.147","201401","78",0.00
"15.147","201401","79",0.00
"15.147","201401","80",0.00
"15.147","201401","81",0.00
"15.147","201401","82",0.00
"15.147","201401","83",0.00
"15.147","201401","84",0.00
"15.147","201401","85",0.00
"15.147","201401","86",0.00
"15.147","201401","87",0.00
"15.147","201401","88",0.00
"15.147","201401","89",0.00
"15.147","201401","90",0.00
"15.147","201401","91",0.00
"15.147","201401","92",0.00
"15.147","201401","93",0.00
"15.147","201401","94",0.00
"15.147","201401","95",0.00
"15.147","201401","96",0.00
"15.147","201401","97",0.00
"15.147","201401","98",0.00
"15.147","201401","99",0.00
"15.147","201401","100",0.00
"15.147","201401","101",0.00
"15.147","201401","102",0.00
"15.147","201401","103",0.00
"15.147","201401","104",0.00
"15.147","201401","105",0.00
"15.147","201401","106",0.00
"15.147","201401","107",0.00
"15.147","201401","108",0.00
"15.147","201401","109",0.00
"15.147","201401","110",0.00
"15.147","201401","111",0.00
"15.147","201401","112",0.00
