NUM_CORR_ACI;SIGLA_ACO;COD_TPAO;CLS_DARDO;CONS_AL;P;P_MAX
495910;TNZ2AA000180056099;2;sem dardo;338;43.485;50
599734;AAC2AA0090000460X9;2;sem dardo;419;21.603;25
599728;TBCDAS0070002000X9;2;sem dardo;571;19.715;25
599692;GWBCAA008000086099;7;sem dardo;922;19.78;20
495952;GXCHAS018000145099;2;sem dardo;533;21.085;25
599764;9GJKAS003000120099;2;sem dardo;1385;9.95;10
496015;LQC1AA006000066099;2;sem dardo;831;11.625;25
599765;9GJKAS003000120099;2;sem dardo;1200;9.325;10
599758;VJQ1AA000150015099;2;sem dardo;295;13.803;12
496052;YSCBAA010000170099;2;sem dardo;1454;24.47;25
599820;DGC2AA006000040099;1;com dardo;496;14.84;25
599778;JYCBAS0140000860X9;2;sem dardo;275;16.908;25
496110;TGCDAA008000061099;7;sem dardo;600;19.455;25
599858;DDC1AA0160000360X9;2;sem dardo;387;19.85;25
496158;GXCHAS018000145099;1;com dardo;154;24.533;25
599925;AACDAA0110001510X9;2;sem dardo;505;18.222;25
599939;VNBCAA012000180099;1;com dardo;2480;18.3;20
496156;GXCHAS018000145099;1;com dardo;140;28.515;25
599991;TGCHAA008000086099;1;com dardo;700;18.215;25
496250;DDC1AA0160000360X9;1;com dardo;710;18.715;25
500121;JYCHAS0160001060X9;2;sem dardo;426;25.33;25
496141;YUCBAA007000153099;2;sem dardo;707;17.775;25
496260;LQC1AA006000066099;2;sem dardo;1060;20.83;25
500134;YUCBAA009000153099;1;com dardo;590;19.935;25
496286;DDC1AA0150001250X9;2;sem dardo;872;21.315;25
500275;DDC1AA0160000560X9;1;com dardo;334;20.64;25
500268;VJQ1AA000150015099;1;com dardo;358;13.42;12
500271;VJQ1AA000150015099;1;com dardo;320;11.928;12
496327;HURGAS009000150099;2;sem dardo;402;19.462;21
500209;AAC1AA0040000210X9;1;com dardo;242;17.28;25
500210;HURGAS009000150099;2;sem dardo;510;18.617;21
496320;GXCBAS018000145099;2;sem dardo;409;20.885;25
500278;VJQ1AA000150015099;1;com dardo;362;12.41;12
500279;21Q1AA000100010099;2;sem dardo;317;11.105;12
494508;DGC2AA006000040099;5;sem dardo;517;20.942;25
598167;KHCEAA0160000560X9;2;sem dardo;581;19.072;25
598158;MBA2AA000150010099;2;sem dardo;449;9.28;15
598160;EWZBAA006000120099;1;com dardo;654;52.7;55
598683;DYC1AS0160000560X9;1;com dardo;346;13.322;25
598715;JYCHAS0160001260X9;2;sem dardo;1047;20.38;25
598708;32Z2AA000190056099;2;sem dardo;397;55.535;55
495093;WOMAAS008000150099;2;sem dardo;503;18.63;18
598835;FVZ1AA000150064099;2;sem dardo;325;27.975;35
495209;TGCHAA008000086099;2;sem dardo;434;13.525;25
598967;WOMAAS008000150099;1;com dardo;439;15.398;18
598946;MBA2AA000150010099;1;com dardo;338;13.242;15
495313;DDC1AA0120000860X9;2;sem dardo;572;20.212;25
598972;WOMAAS008000150099;1;com dardo;570;16.583;18
495372;LQC1AA006000066099;1;com dardo;378;15.9;25
599038;RJZHAS014000130099;1;com dardo;338;47.905;50
495387;BXCDAS016000150099;1;com dardo;407;18.055;25
599057;WOMAAS008000150099;1;com dardo;585;17.065;18
599073;AACHAA0120000420X9;2;sem dardo;556;14.643;25
495916;7PMBAS010000135099;2;sem dardo;1082;17.483;18
599781;VJQ1AA000150015099;1;com dardo;374;9.167;12
599780;JYCHAS0160001060X9;1;com dardo;288;19.653;25
488997;NPCCAS008000136099;6;sem dardo;422;18.805;25
488934;MOCBAS016000136099;2;sem dardo;93;19.263;25
488962;DDC1AA0120000860X9;1;com dardo;386;16.06;25
488945;RJZHAS012000120099;2;sem dardo;305;37.745;50
592918;MBA2AA000150010099;1;com dardo;290;13.12;15
488938;AACHAA0120000360X9;1;com dardo;567;21.15;25
488976;24JDAA000100010099;2;sem dardo;330;10.73;10
488995;ILI1AS0460000660X9;2;sem dardo;253;20.36;23
489025;AAC1AA0040000210X9;6;sem dardo;423;18.978;25
593024;24JDAA000100010099;2;sem dardo;276;11.657;10
593019;AAC1AA0040000210X9;1;com dardo;757;18.745;25
593053;7PMAAS008000153099;1;com dardo;733;16.2;18
489053;AACHAA0120000360X9;2;sem dardo;605;19.865;25
593106;PMMKAS016000155099;1;com dardo;455;15.888;18
489105;DDC1AA0160000560X9;2;sem dardo;655;17.5;25
489100;DDC1AA0160000560X9;6;sem dardo;372;19.415;25
593135;AAC3AA0040000210X9;2;sem dardo;348;17.565;25
593137;24JDAA000100010099;2;sem dardo;373;11.242;10
593112;62D2AC0030000260X9;2;sem dardo;11;27.65;30
489134;24JDAA000100010099;2;sem dardo;251;8.807;10
489145;AACDAA0110001510X9;1;com dardo;650;17.583;25
489178;DDC1AA0160000360X9;2;sem dardo;569;18.422;25
489180;24JDAA000100010099;2;sem dardo;598;8.237;10
489201;JYCCAS0160001160X9;2;sem dardo;380;19.545;25
489203;ZICHAS018000145099;2;sem dardo;323;29;25
489191;MBA2AA000150010099;2;sem dardo;395;8.16;15
593226;ALC3AA004000021099;2;sem dardo;199;15.53;25
489241;VCBCAA007000170099;2;sem dardo;445;17.04;20
593271;DDC1AA0160000560X9;2;sem dardo;363;24.24;25
593304;60BCAS004000140099;1;com dardo;619;12.72;20
489319;AACHAA0120000360X9;1;com dardo;343;21.105;25
489320;24JDAA000100010099;2;sem dardo;376;9.835;10
593334;AAC2AA0090000460X9;1;com dardo;549;15.18;25
489327;24JDAA000100010099;2;sem dardo;501;11.963;10
593356;MBA2AA000150010099;1;com dardo;233;12.555;15
489351;24JDAA000100010099;1;com dardo;633;10.203;10
489353;AACHAA0120000360X9;2;sem dardo;329;10.09;25
489360;VCBCAA007000170099;4;sem dardo;448;12.59;20
593375;7DBBAS020000120099;2;sem dardo;1173;21.667;20
489387;24JDAA000100010099;2;sem dardo;297;7.61;10
489380;DDC1AA0160000360X9;1;com dardo;287;17.74;25
489378;DDC1AA0160000360X9;2;sem dardo;451;14.48;25
489367;24JDAA000100010099;2;sem dardo;284;9.555;10
593389;EWZBAA006000120099;2;sem dardo;740;52.067;55
593385;TGCDAA008000061099;1;com dardo;462;19.25;25
593412;MBA2AA000150010099;2;sem dardo;359;12.525;15
593409;24JDAA000100010099;2;sem dardo;320;10.92;10
593435;24JDAA000100010099;2;sem dardo;319;10.985;10
489480;TBCDAS0070002000X9;1;com dardo;158;19.675;25
489546;VJQ1AA000150015099;1;com dardo;286;10.285;12
489584;24JDAA000100010099;2;sem dardo;548;13.853;10
489586;24JDAA000100010099;2;sem dardo;297;23.76;10
489575;MBA2AA000150010099;6;sem dardo;283;9.775;15
489658;FVZ1AA000150064099;6;sem dardo;319;26.935;35
489660;FVZ1AA000150064099;1;com dardo;357;26.952;35
593610;MOCBAS016000136099;1;com dardo;544;19.31;25
593600;DVCEAS0140002100X9;1;com dardo;351;17.15;25
490015;QECDAA0090000360X9;2;sem dardo;297;18.798;25
593629;TNZ2AA000180056099;6;sem dardo;517;42.664;50
489842;MBA2AA000150010099;2;sem dardo;270;13.787;15
489863;DDC1AA0120000860X9;6;sem dardo;406;19.212;25
489851;24JDAA000100010099;6;sem dardo;216;13.32;10
489876;MBA2AA000150010099;6;sem dardo;345;9.355;15
489886;24JDAA000100010099;6;sem dardo;648;7.845;10
489887;MBA2AA000150010099;2;sem dardo;370;11.792;15
593538;GXCCAS018000145099;2;sem dardo;511;24.323;25
593526;YUCBAA007000153099;2;sem dardo;314;15.24;25
489925;GWCDAA008000086099;2;sem dardo;457;19.675;25
593529;KCCBAS007000120099;2;sem dardo;286;20.127;25
593556;DDCHAA0090000360X9;1;com dardo;585;19.263;25
593558;DDCHAA0090000360X9;1;com dardo;426;18.425;25
489963;TGCDAA008000061099;5;sem dardo;841;17.925;25
489986;AACHAA0120000360X9;5;sem dardo;176;18.517;25
593602;NPCCAS008000136099;1;com dardo;240;15.29;25
490010;QECDAA0090000360X9;5;sem dardo;610;17.98;25
593657;DDC1AA0120000860X9;2;sem dardo;713;24.835;25
490036;VCBCAA007000170099;2;sem dardo;536;18.965;20
593640;ACCBAS0200000660X9;2;sem dardo;273;21.127;25
593675;JYCHAS0140000860X9;2;sem dardo;298;25.865;25
593662;AAC2AA0090000460X9;1;com dardo;291;15.735;25
490049;7PMAAS010000135099;2;sem dardo;802;16.545;18
593707;DVCEAS0140002100X9;1;com dardo;694;16.97;25
593698;MOCBAS016000136099;1;com dardo;675;11.648;25
593703;MOCBAS016000136099;2;sem dardo;352;14.99;25
593733;WRCBAA010000150099;1;com dardo;1325;19.815;25
593726;GXCHAS016000145099;2;sem dardo;261;17.838;25
593713;AACHAA0120000360X9;1;com dardo;357;15.69;25
593753;VJQ1AA000150015099;4;sem dardo;318;10.86;12
490113;DGC2AA006000040099;1;com dardo;589;22.4;25
490158;DDC1AA0160000360X9;1;com dardo;1003;17.938;25
490155;DDCHAA0110000360X9;1;com dardo;433;15.125;25
490148;JYCCAS0160001160X9;2;sem dardo;652;25.782;25
490152;QECDAA0090000360X9;2;sem dardo;523;14.538;25
490195;OTCDAA010000096099;1;com dardo;674;15.325;25
490186;DDCDAA0120000860X9;2;sem dardo;778;17.753;25
593831;7NNEAS015000100099;6;sem dardo;924;14.898;22
490215;24JDAA000100010099;1;com dardo;481;9.132;10
490202;TJCCAS018000070099;2;sem dardo;289;13.85;25
593841;DDCHAA0090000360X9;1;com dardo;513;25.865;25
593881;FVZ1AA000150064099;2;sem dardo;336;32.585;35
490233;GXCHAS018000145099;2;sem dardo;444;24.44;25
593910;YUCBAA007000153099;2;sem dardo;530;14.997;25
593911;YUCBAA007000153099;2;sem dardo;932;15.835;25
490263;TGCDAA008000086099;1;com dardo;407;17.675;25
593897;LICDAA010000096099;4;sem dardo;626;17.152;25
593934;KHCEAA0160000360X9;1;com dardo;647;21.6;25
490309;TGCDAA008000061099;1;com dardo;510;20.83;25
593938;KHCEAA0160000360X9;2;sem dardo;464;21.393;25
593939;KHCEAA0160000360X9;2;sem dardo;131;21.36;25
593973;NDCEAS024000125099;1;com dardo;476;19.783;25
594013;PLZ1AS000150105099;6;sem dardo;458;62.523;80
490413;FVZ1AA000150064099;2;sem dardo;402;30.772;35
490414;AAC2AA0090000460X9;1;com dardo;493;14.658;25
490397;24JDAA000100010099;1;com dardo;454;11.91;10
594076;JYCCAS0160001160X9;2;sem dardo;318;22.393;25
490428;AACHAA0120000360X9;1;com dardo;431;35.34;25
490453;FVZ1AA000150064099;2;sem dardo;350;29.68;35
594154;DDC1AA0120000860X9;2;sem dardo;592;16.553;25
490491;TGCHAA008000061099;1;com dardo;413;13.365;25
594177;MBA2AA000150010099;2;sem dardo;261;12.803;15
594170;MBA2AA000150010099;2;sem dardo;349;9.305;15
594191;JYCHAS0160001060X9;6;sem dardo;503;25.338;25
490547;JYCHAS0160001060X9;2;sem dardo;194;22.197;25
490566;GXCCAS018000145099;1;com dardo;738;15.825;25
490585;PLZ1AS000150105099;2;sem dardo;550;66.297;80
594262;TNZ2AA000180056099;2;sem dardo;406;40.828;50
594306;AAC3AA0040000210X9;5;sem dardo;544;20.87;25
490673;TGCDAA008000061099;2;sem dardo;555;16.515;25
594333;JYCHAS0160001060X9;1;com dardo;605;14.95;25
490705;JYCHAS0160001060X9;1;com dardo;349;23.995;25
594346;73CBAA010000150099;2;sem dardo;505;17.853;25
594386;RJZ1AS010000040099;2;sem dardo;181;34.425;50
594377;YRCCAA009000125099;1;com dardo;730;19.385;25
490735;MBA2AA000150010099;2;sem dardo;447;14.965;15
490732;ILI1AS0460000660X9;2;sem dardo;228;25.765;23
490814;24JDAA000100010099;2;sem dardo;322;7.707;10
594538;GXCHAS018000145099;2;sem dardo;290;23.472;25
490855;TNZ2AA000180056099;1;com dardo;329;45.004;50
490852;TNZ2AA000180056099;2;sem dardo;360;45.53;50
490887;21Q1AA000100010099;2;sem dardo;185;11.365;12
490879;30Z2AA000200026099;1;com dardo;356;27.492;30
594577;AAC3AA0040000210X9;1;com dardo;443;14.907;25
490902;9DJKAS004000140099;2;sem dardo;1051;10.195;10
594566;VCBCAA007000170099;5;sem dardo;767;12.56;20
490920;24JDAA000100010099;2;sem dardo;171;14.04;10
594584;24JDAA000100010099;1;com dardo;347;12.275;10
490952;MBA2AA000150010099;2;sem dardo;371;14.737;15
594652;CTBBAS017000125099;2;sem dardo;404;17.385;20
594644;DDC1AA0160000360X9;1;com dardo;566;13.385;25
594658;AAC3AA0040000210X9;2;sem dardo;501;19.38;25
490967;GXCHAS018000145099;1;com dardo;591;17.598;25
594680;DDC1AA0130001200X9;1;com dardo;422;14.49;25
594667;AAC2AA0110000400X9;1;com dardo;342;16.865;25
490998;AACHAA0120000360X9;1;com dardo;409;21.12;25
594677;DDC1AA0130001200X9;2;sem dardo;670;20.67;25
594663;7NNEAS015000100099;2;sem dardo;349;18.568;22
491021;TGCDAA008000061099;2;sem dardo;790;26.393;25
491032;YUCBAA007000153099;1;com dardo;541;18.148;25
594687;MOCBAS016000136099;2;sem dardo;485;17.865;25
594720;AAC3AA0040000210X9;1;com dardo;361;16.555;25
594712;VJQ1AA000150015099;2;sem dardo;573;11.32;12
491067;AACHAA0120000360X9;1;com dardo;372;18.05;25
491083;MBA2AA000150010099;2;sem dardo;274;10.325;15
594755;24JDAA000100010099;6;sem dardo;382;10.525;10
594752;MBA2AA000150010099;6;sem dardo;496;9.108;15
491106;DDC1AA0160000360X9;1;com dardo;414;14.15;25
594818;DVCEAS0140002100X9;1;com dardo;488;22.91;25
594808;81CDAS010000156099;1;com dardo;579;21.955;25
491127;81CDAS010000156099;1;com dardo;305;19.978;25
491130;DMCEAS018000136099;2;sem dardo;382;18.615;25
594816;DMCEAS018000136099;2;sem dardo;456;19.75;25
594837;7PMAAS010000135099;1;com dardo;362;9.16;18
491174;DDCHAA0090000360X9;2;sem dardo;365;15.315;25
491173;DDCHAA0090000360X9;2;sem dardo;353;13.503;25
491207;TNZ2AA000180056099;1;com dardo;442;44.119;50
594878;MBA2AA000150010099;5;sem dardo;245;6.66;15
491231;LQC1AA006000066099;2;sem dardo;1217;14.5;25
491246;MBA2AA000150010099;2;sem dardo;456;12.367;15
594932;AAC3AA0040000210X9;6;sem dardo;359;16.052;25
491258;TGCDAA008000086099;1;com dardo;455;16.557;25
594984;RJZ1AS004000021099;1;com dardo;604;42.505;50
491284;TGCDAA008000086099;2;sem dardo;949;19.225;25
595030;MBA2AA000150010099;1;com dardo;286;11.425;15
595021;DCC1AS006000110099;1;com dardo;435;21.868;25
595018;DCC1AS006000110099;1;com dardo;318;17.1;25
595023;21Q1AA000100010099;2;sem dardo;331;10.51;12
595064;FVZ1AA000150064099;2;sem dardo;372;29.262;35
595063;FVZ1AA000150064099;1;com dardo;409;28.128;35
595065;FVZ1AA000150064099;1;com dardo;327;30.553;35
595066;FVZ1AA000150064099;1;com dardo;428;30.885;35
491374;24JDAA000100010099;2;sem dardo;490;17.492;10
491371;DYC1AS0160000560X9;2;sem dardo;400;14.53;25
491365;9EJKAS003500140099;2;sem dardo;1173;9.828;10
491335;VJQ1AA000150015099;1;com dardo;385;12.66;12
595113;24JDAA000100010099;6;sem dardo;440;9.59;10
595132;AAC3AA0040000210X9;1;com dardo;1265;14.81;25
491410;DGC2AA006000040099;2;sem dardo;515;10.415;25
491419;JYCHAS0160001060X9;2;sem dardo;372;19.31;25
595121;DGC2AA003000021099;2;sem dardo;512;11.332;25
491446;YRCCAA009000125099;1;com dardo;429;13.898;25
491433;MBA2AA000150010099;1;com dardo;283;9.07;15
491459;24JDAA000100010099;2;sem dardo;308;10.633;10
491453;RJZHAS014000130099;1;com dardo;595;38.17;50
491483;EWZBAA006000120099;1;com dardo;935;52.533;55
595209;EWZBAA006000120099;1;com dardo;549;54.49;55
595205;AAC2AA0120000360X9;2;sem dardo;437;18.543;25
595231;AACDAA0110001510X9;1;com dardo;663;23.645;25
491516;24JDAA000100010099;1;com dardo;356;13.54;10
491575;VCBCAA007000170099;2;sem dardo;2146;17.95;20
491603;GXCHAS018000145099;2;sem dardo;367;18.32;25
491635;DVCEAS0140002100X9;1;com dardo;268;14.445;25
595360;GWCHAA008000086099;2;sem dardo;526;22.788;25
595361;LICDAA010000096099;2;sem dardo;1309;21.015;25
595379;WBCAAS010000200099;2;sem dardo;966;21.01;25
491645;24JDAA000100010099;2;sem dardo;362;9.372;10
595411;24JDAA000100010099;2;sem dardo;418;9.05;10
595391;CTBBAS017000125099;2;sem dardo;581;15.205;20
595424;RJZHAS007000126099;2;sem dardo;480;43.63;50
491762;JYCCAS0160001160X9;4;sem dardo;301;13.683;25
491750;VJQ1AA000150015099;1;com dardo;355;6.808;12
491758;VQB2AA017000075099;2;sem dardo;348;17.39;20
491741;IOCBAS023000120099;2;sem dardo;670;14.407;25
595496;30Z2AA000200026099;6;sem dardo;367;21.06;30
491800;DGC2AA003000021099;2;sem dardo;640;16.247;25
491788;GXCAAS018000145099;2;sem dardo;686;22.03;25
491789;GXCBAS018000145099;2;sem dardo;721;16.152;25
595534;FVZ1AA000150064099;2;sem dardo;322;34.022;35
491854;24JDAA000100010099;1;com dardo;311;11.49;10
595588;DDC1AA0160000360X9;2;sem dardo;673;14.22;25
595586;DDC1AA0160000360X9;2;sem dardo;740;11.853;25
491846;DDC1AA0160000360X9;1;com dardo;653;13.837;25
595619;QECDAA0090000360X9;2;sem dardo;762;14.208;25
595618;QECDAA0090000360X9;2;sem dardo;383;16.795;25
595646;TGCDAA008000061099;2;sem dardo;432;21.915;25
595637;TGCHAA008000086099;1;com dardo;599;14.33;25
595631;DDC1AA0120000860X9;2;sem dardo;478;13.608;25
491900;AAC3AA0040000210X9;1;com dardo;694;16.625;25
595639;LQC1AA006000066099;2;sem dardo;482;14.4;25
491925;DDC1AA0120000860X9;1;com dardo;362;24.505;25
595665;DDC1AA0150001250X9;2;sem dardo;438;23.047;25
491946;AACHAA0120000360X9;2;sem dardo;510;9.392;25
595692;JYCHAS0140000660X9;1;com dardo;307;14.822;25
491971;GXCCAS016000145099;1;com dardo;914;22.357;25
491973;YUCBAA007000153099;2;sem dardo;460;16.25;25
491968;GXCCAS016000145099;2;sem dardo;686;23.105;25
595702;DDC1AA0160000560X9;1;com dardo;459;23.555;25
595700;24JDAA000100010099;2;sem dardo;316;9.475;10
491981;AAC2AA0120000360X9;1;com dardo;650;12.46;25
492015;24JDAA000100010099;1;com dardo;685;14.465;10
492027;ABC1AS0130001060X9;2;sem dardo;393;19.695;25
595776;MBA2AA000150010099;6;sem dardo;335;10.145;15
492036;KCCBAS007000120099;1;com dardo;331;14.202;25
492040;KCCBAS007000120099;2;sem dardo;231;14.855;25
595792;VJQ1AA000150015099;2;sem dardo;287;11.05;12
595794;VJQ1AA000150015099;2;sem dardo;232;10.505;12
595799;FVZ1AA000150064099;2;sem dardo;370;30.698;35
492065;FVZ1AA000150064099;2;sem dardo;370;28.125;35
595793;VJQ1AA000150015099;2;sem dardo;317;11.2;12
492066;PLZ1AS000150105099;2;sem dardo;475;68.04;80
595802;PLZ1AS000150105099;2;sem dardo;321;70.625;80
492047;VJQ1AA000150015099;1;com dardo;422;8.55;12
595822;JYCHAS0160001060X9;2;sem dardo;449;14.095;25
492090;WLREAS010000145099;2;sem dardo;315;13.857;21
492083;ILI1AS0460000660X9;6;sem dardo;203;19.24;23
492087;JYCHAS0160001060X9;2;sem dardo;100;19.685;25
595816;24JDAA000100010099;2;sem dardo;340;12.283;10
492071;DDC1AA0120000860X9;2;sem dardo;294;17.99;25
595840;24JDAA000100010099;2;sem dardo;273;10.343;10
595829;24JDAA000100010099;2;sem dardo;417;8.887;10
595850;GXCHAS018000145099;1;com dardo;373;19.975;25
595844;MBA2AA000150010099;1;com dardo;314;9.02;15
595841;24JDAA000100010099;2;sem dardo;312;12.323;10
492102;24JDAA000100010099;2;sem dardo;342;13.36;10
595866;30Z2AA000200026099;2;sem dardo;407;21.915;30
492139;AAC3AA0040000210X9;4;sem dardo;469;11.605;25
492135;BECCAS0290001310X9;1;com dardo;268;17.462;25
492133;30Z2AA000200026099;6;sem dardo;530;20.443;30
595858;24JDAA000100010099;2;sem dardo;463;11.79;10
492127;DDC1AA0120000860X9;1;com dardo;640;10.565;25
492154;AAC3AA0040000210X9;1;com dardo;312;13.06;25
492156;24JDAA000100010099;1;com dardo;546;10.398;10
492158;24JDAA000100010099;1;com dardo;336;10.295;10
595876;TNZ2AA000180056099;2;sem dardo;803;44.59;50
595879;DGC2AA003000021099;2;sem dardo;771;10.682;25
492146;ALC3AA004000021099;1;com dardo;549;12.637;25
492180;VJQ1AA000150015099;1;com dardo;234;11.7;12
492171;24JDAA000100010099;2;sem dardo;464;12.687;10
595904;JYCHAS0160001060X9;6;sem dardo;336;14.925;25
492162;24JDAA000100010099;2;sem dardo;371;8.76;10
595896;MBA2AA000150010099;3;sem dardo;422;5.063;15
492207;24JDAA000100010099;2;sem dardo;426;8.637;10
492196;30Z2AA000200026099;2;sem dardo;346;34.2;30
492190;CJNEAS016000150099;4;sem dardo;414;24.585;22
492187;QECDAA0090000360X9;2;sem dardo;402;19.203;25
492193;55Z2AA000180070099;2;sem dardo;569;79.73;90
492189;DDCHAA0090000360X9;1;com dardo;571;24.053;25
595958;MBA2AA000150010099;2;sem dardo;537;8.1;15
595954;VJQ1AA000150010099;2;sem dardo;273;12.42;12
492227;WTCBAA010000150099;1;com dardo;538;21.41;25
492211;81CDAS010000156099;2;sem dardo;360;20.057;25
595947;DDC1AA0120000860X9;2;sem dardo;540;19.382;25
492238;24JDAA000100010099;1;com dardo;376;10.82;10
595961;CFCCAS020000101099;2;sem dardo;416;16.645;25
595965;24JDAA000100010099;2;sem dardo;579;8.645;10
595988;AAC3AA0040000210X9;2;sem dardo;522;14.027;25
492272;FVZ1AA000150064099;1;com dardo;564;26.6;35
492273;AAC3AA0040000210X9;5;sem dardo;724;18.967;25
595978;AAC3AA0040000210X9;2;sem dardo;562;15.757;25
595979;AAC3AA0040000210X9;2;sem dardo;540;14.257;25
492263;AAC3AA0040000210X9;4;sem dardo;535;26.268;25
492252;AAC1AA0040000210X9;2;sem dardo;571;18.295;25
595989;FVZ1AA000150064099;6;sem dardo;494;32.875;35
595976;AAC3AA0040000210X9;2;sem dardo;627;22.563;25
596002;RJZ1AS004000021099;2;sem dardo;335;29.07;50
596007;24JDAA000100010099;2;sem dardo;325;11.415;10
596003;MBA2AA000150010099;2;sem dardo;392;7.877;15
596041;MBA2AA000150010099;6;sem dardo;329;14.008;15
492321;AAC3AA0040000210X9;2;sem dardo;803;15.47;25
596042;VWB2AA003000020099;6;sem dardo;355;15.433;20
596044;DGC2AA003000021099;6;sem dardo;511;13.082;25
492323;DGC2AA003000021099;2;sem dardo;678;21.643;25
492315;LICDAA010000096099;2;sem dardo;1200;19.823;25
492310;TGCDAA008000086099;1;com dardo;362;16.445;25
492308;DDC1AA0130001200X9;3;sem dardo;499;26.308;25
492311;TGCDAA008000086099;2;sem dardo;568;16.85;25
596061;GXCCAS018000145099;2;sem dardo;514;23.11;25
492344;GXCHAS018000145099;2;sem dardo;718;18.675;25
492338;AAC3AA0040000210X9;2;sem dardo;366;16.133;25
596056;GXCHAS018000145099;1;com dardo;791;29.46;25
492336;7DBBAS020000120099;2;sem dardo;293;20.053;20
492360;DDC1AA0160000560X9;2;sem dardo;725;11.387;25
492362;DDC1AA0160000560X9;2;sem dardo;570;10.212;25
492384;EWZBAA006000120099;1;com dardo;775;52.45;55
596088;AAC3AA0040000210X9;1;com dardo;442;13.46;25
492379;AAC3AA0040000210X9;2;sem dardo;336;13.885;25
596093;AAC3AA0040000210X9;2;sem dardo;636;16.355;25
596087;AACHAA0120000360X9;2;sem dardo;449;12.622;25
596081;62D2AC0030000260X9;6;sem dardo;21;13.735;30
492371;62D2AC0030000260X9;1;com dardo;67;9.215;30
596082;62D2AC0030000260X9;1;com dardo;101;14.058;30
492373;62D2AC0030000260X9;1;com dardo;38;15.24;30
492402;QECDAA0090000360X9;5;sem dardo;311;17.39;25
492388;AACHAA0120000360X9;2;sem dardo;340;21.725;25
596130;DGC2AA003000021099;1;com dardo;250;12.975;25
492412;VQB2AA017000075099;2;sem dardo;620;16.17;20
492430;HURGAS009000150099;1;com dardo;372;16.648;21
492472;VJQ1AA000150015099;1;com dardo;491;10.168;12
596170;DGC2AA003000021099;1;com dardo;410;10.797;25
596166;DGC2AA003000021099;1;com dardo;348;17.043;25
492455;YRCEAA009000125099;1;com dardo;976;19.915;25
492504;TGCDAA008000061099;2;sem dardo;982;11.912;25
492505;AAC3AA0040000210X9;2;sem dardo;589;11.413;25
492500;AAC3AA0040000210X9;2;sem dardo;433;14.383;25
596191;AAC3AA0040000210X9;2;sem dardo;330;19.415;25
492490;DDC1AA0150000860X9;2;sem dardo;395;18.25;25
